t,X_0,X_1,X_2,X_3,X_4,X_5,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5
4.916387959866221,1.0405285015615588,0.831918165102358,0.8974200402470253,0.9257886822398055,0.774725435960612,0.8206531588572002,-0.05582225675022105,0.06162904669309903,0.14853313622251826,0.2343215902012974,0.07122557764992601,-0.010401118674459262
5.016722408026756,1.054445729393463,0.8383699644854056,0.9683534605702018,0.9292710400730175,0.7770000087858652,0.8382388290965549,-0.08627343509305047,-0.0008752278583945893,0.11729548192448394,0.14847879692778887,0.047538089869373946,-0.05883202634301434
5.117056856187291,1.0547511538788648,0.8487888741106768,1.0292396616854211,0.9277897803809484,0.8209073151858904,0.8686391022811353,-0.11773749009493516,-0.05480387767151579,0.07245937441783504,0.05177271279096638,0.015291708426183418,-0.10542651969452288
5.217391304347826,1.039350447405542,0.8573310844342638,1.0773289055484139,0.9328433888831598,0.8903566752110379,0.9052304520270502,-0.1505105494701965,-0.09981570950696594,0.013807173831440178,-0.044534976653647876,-0.028669907609615825,-0.14977548930256465
5.317725752508362,1.0092167272159465,0.8595889098246379,1.111738537473258,0.9558853849277534,0.9601279704628761,0.9396592684917972,-0.1841785142427725,-0.13728968907338737,-0.05607502639211075,-0.12892189106943844,-0.08445861490603634,-0.19194602354332885
5.418060200668896,0.9684503599329213,0.8543216484906352,1.1327099661462205,1.0019356322375725,1.0048019572691167,0.9639112601189571,-0.21767083064698928,-0.16939386661626743,-0.1324363795191083,-0.1922343958881771,-0.1480699509147324,-0.23236299128263652
5.518394648829432,0.9233629281486251,0.8444035377014828,1.1415188239154443,1.065268774744536,1.008777452465204,0.9725796357082019,-0.24962209231970361,-0.1979417558862051,-0.2094393593981071,-0.2299891979871698,-0.21215854661433567,-0.27151324851284725
5.618729096989966,0.8809788196454649,0.8362958147424749,1.1412211192331767,1.1305141947597817,0.9729140597611248,0.9644910261966032,-0.2788656605123929,-0.2238634828542051,-0.2807777867285095,-0.24365703217620652,-0.26889203599600653,-0.3096190456919425
5.719063545150502,0.8474450405951282,0.8376349443738477,1.1378531455998089,1.1792605858360616,0.9142322744385208,0.9427888634880884,-0.3048336941655465,-0.24778091672118477,-0.33992785271244047,-0.24032966729652622,-0.3132264685141122,-0.34648379940947416
5.819397993311037,0.8266650125260305,0.8532528782599504,1.139854464410355,1.1978880441023099,0.8585765882949405,0.9133620913133588,-0.32774253657085234,-0.27124786438556836,-0.38115364151520903,-0.23071644293595703,-0.3445596522121992,-0.38160748576733416
5.919732441471572,0.8193373266316324,0.8811601858229754,1.153294773943136,1.1816336890630907,0.829776641481597,0.8824946462541844,-0.3485763936122449,-0.297586300917322,-0.40191981061904636,-0.22623783283938168,-0.36621505853397956,-0.41447262395646717
6.0200668896321075,0.8226274569904327,0.9110754685262061,1.174719843483017,1.1335786857370065,0.8401482220071206,0.8548628405681996,-0.3689329948611371,-0.3314075496356689,-0.4058026256254996,-0.23624454338962964,-0.3838067617305004,-0.44479819283478145
6.120401337792642,0.8307566292606775,0.9277753984007183,1.1884634967605916,1.0611882234745733,0.8860198139005592,0.8325063500175333,-0.3907631043127818,-0.3766951363582036,-0.40364188977484894,-0.26589296384857364,-0.4036836152945902,-0.4726242676373044
6.2207357859531776,0.8365736048209994,0.9190747246363825,1.1736964910994445,0.9738824142636493,0.9496805397322745,0.8148443599698836,-0.416003394732162,-0.43439335731907663,-0.41041820374764415,-0.31491704248976576,-0.4316719677223946,-0.49823209706617
6.321070234113712,0.8336401731641583,0.8842890438824573,1.1178012612060892,0.8828693184935239,1.0066700972100469,0.7995575847076701,-0.44613750635791927,-0.501215313798851,-0.4378611830596983,-0.37787733031699483,-0.4717106794420773,-0.5220001225636823
6.421404682274248,0.8179263471313866,0.8366177895316969,1.0260084428903231,0.8011185176053721,1.0351614933828128,0.7839771775192783,-0.48180257968641954,-0.5708617220270611,-0.4877511780021826,-0.4463881212960048,-0.5244840147018849,-0.5443002458925489
6.521739130434783,0.7884045618900621,0.7957522339776407,0.9197622031824574,0.7401716491840012,1.0232648097901527,0.766366511923648,-0.5225924166951084,-0.6369377037116178,-0.5519215529443208,-0.5125493884339153,-0.5869611514307622,-0.5654755747856017
6.622073578595318,0.7465709547093577,0.7744581027711284,0.8247649408672916,0.7038271597862265,0.9714134673884369,0.7464582115716883,-0.5671343757689428,-0.6955477756720242,-0.6185769010744181,-0.5716222836055551,-0.653500986065738,-0.5858689722558273
6.722408026755853,0.6955170936910631,0.7684904592831387,0.7568486205314998,0.6837797382226862,0.8899955822179325,0.725066762597449,-0.6133919610914803,-0.7462992993311386,-0.6786140519710718,-0.6225719137659111,-0.7179287437889667,-0.6058433737058392
6.822742474916388,0.6391910908674263,0.7576947485436958,0.7157119012830672,0.6628361205694084,0.7947421401809524,0.7032023233515753,-0.6590705670209482,-0.7916309844317256,-0.7275572704318644,-0.6667464081793046,-0.7752170961546512,-0.625758540097596
6.923076923076923,0.5820852891027561,0.7188096727472604,0.6916039547263173,0.6257033665892506,0.7023741491815372,0.6813104996313692,-0.7020098195853888,-0.83457616341411,-0.7640778548156594,-0.7058662533594936,-0.8220259256583552,-0.6459081998719077
7.023411371237458,0.5291051566620985,0.6425405393698715,0.6794471161125274,0.5706221927453047,0.6273531476047695,0.6589937645957114,-0.7404855989613749,-0.875832286598517,-0.7880271786293988,-0.7405440725835114,-0.8565361454508009,-0.6664399188713509
7.1237458193979935,0.4851516677304107,0.5438655952368443,0.6867224740361128,0.5132954006366245,0.5793603877998142,0.6352375825759364,-0.7733728241873565,-0.9125339933754746,-0.7996441259782574,-0.7701561756868694,-0.8783776796498826,-0.687277825379396
7.224080267558529,0.45426084764771657,0.45785881231889647,0.7261269797780867,0.47928595490474873,0.5613650187455587,0.6090273197191147,-0.800143372463355,-0.940139864389698,-0.8000392565604532,-0.7937932245509266,-0.8888446934319099,-0.7080695431410348
7.3244147157190636,0.43871482443791504,0.421695412469194,0.7988320923205376,0.4886718703459662,0.5688708925850253,0.5801691735533968,-0.8207263462512827,-0.9553913689952405,-0.7924186097831692,-0.8111852089294883,-0.8909987414814937,-0.7281936368248993
7.424749163879599,0.4386412134882341,0.45191402494579697,0.8828120045831443,0.5418991981451841,0.5909435667117885,0.5499545378175814,-0.8353318485298374,-0.9577476369158311,-0.7834305694358555,-0.8232802012179066,-0.889296427438285,-0.746871873090267
7.525083612040134,0.4521218907350896,0.5307576114656141,0.9358559858643316,0.6159834521098955,0.613118083581537,0.5211685040671576,-0.8443698409296069,-0.9498793397798085,-0.7830978232346422,-0.8329860743452123,-0.8886928104146511,-0.7633987474408762
7.625418060200669,0.4754853896526204,0.6130966064435998,0.9134438056845088,0.6750063944505394,0.621712721948112,0.4971297359447738,-0.8485358417099048,-0.9381955573710157,-0.8009337747794374,-0.8453215733955511,-0.8933688091394806,-0.7774272805933532
7.725752508361205,0.5036568508695924,0.6522600588858019,0.7938725611484714,0.6891060348671825,0.6080078497766408,0.480010241683072,-0.8490094281197383,-0.931110581717014,-0.8390711769429612,-0.8652698594657836,-0.9054703663091277,-0.7891875931182685
7.826086956521739,0.5306265640835147,0.6264256822310393,0.5961241132263996,0.6490406043796725,0.570040781790967,0.4692655032094192,-0.8475971994533504,-0.9340822853143819,-0.8890094614459364,-0.8941391180421561,-0.9245198751058586,-0.7995233586658805
7.926421404682275,0.5499631573605412,0.5463993543826526,0.37652453050819484,0.5678950342880114,0.5114136311409284,0.46110738029827997,-0.8466343431689162,-0.9460983339596709,-0.9370165019479126,-0.927976321467122,-0.9479214667808689,-0.8097069451471521
8.02675585284281,0.5553265222510397,0.4438557832843371,0.20421590644784876,0.4727918509025393,0.43913721414264456,0.4494091443337397,-0.8485653755104071,-0.9615765153145418,-0.973133889219549,-0.9599571292603721,-0.9722507439345559,-0.8210806769367504
8.127090301003344,0.5411918926050499,0.35357675159601465,0.13046462742756126,0.39369715835258434,0.3624244878082073,0.42764250147514216,-0.8552938188400517,-0.9750536416205188,-0.9946672566505746,-0.9846940949328282,-0.9945785545770955,-0.8346346715273598
8.22742474916388,0.503933621947599,0.2999397735806134,0.1680796022464991,0.3528260432610395,0.2919568420918875,0.39099954572897827,-0.8675362539574227,-0.9839491486836663,-1.0031838324093327,-1.00070361177129,-1.013214479568293,-0.8506672019677439
8.327759197324415,0.4430257416308713,0.28962085150268857,0.2883884930960541,0.3566088694042052,0.23817185363864396,0.3379429893505834,-0.884477650223984,-0.9883187959152815,-1.0014888823942953,-1.0093539658524118,-1.0276792558462173,-0.8686639119241081
8.42809364548495,0.3618863127543402,0.31126987196728,0.43464920172764787,0.39341269676769824,0.20834272412666827,0.2707885864785353,-0.9039540201695424,-0.9895401291544628,-0.9941063020643592,-1.0123954765409193,-1.0382055739953582,-0.8874566394716257
8.528428093645486,0.26796400877366483,0.3431638255314798,0.5450447548918692,0.4382891922970037,0.20363945592821162,0.19525209225726323,-0.9231729986015439,-0.9895047332975514,-0.9880221643756252,-1.0113428172238816,-1.0453154589098945,-0.9056014476550011
8.62876254180602,0.17183844467046805,0.36518727305441345,0.5754796266328505,0.46221130467992383,0.21797304997192102,0.11913192274286259,-0.9397006553551462,-0.9901408986641451,-0.9899457034975865,-1.0088644428859528,-1.0497519726727464,-0.9218106724926078
8.729096989966555,0.08534141097037777,0.3673798508435911,0.5136680274622996,0.44213657395558364,0.239978812354206,0.05050585990614977,-0.9522558810525582,-0.9927168273529497,-1.0018063491111986,-1.0090785959692863,-1.052550938266609,-0.9352536619466343
8.82943143812709,0.019082374471752542,0.3502675238902889,0.3804600366238249,0.3688500149268364,0.2574555824467728,-0.0040484680208310595,-0.9609194701582414,-0.9973260107684268,-1.0194437805445076,-1.014966368315972,-1.0549106017833607,-0.9456305355015773
8.929765886287626,-0.01990833186665531,0.3194290467864087,0.2193178067664534,0.2501517546754746,0.2614573656959656,-0.040751289968961484,-0.9666924407649927,-1.0031560625564793,-1.0361575630137612,-1.0254207848442591,-1.0578190509479959,-0.9530614777173432
9.03010033444816,-0.029717393010378533,0.28049359563133064,0.0790466588168672,0.10856269053280607,0.24797822424926738,-0.05919172948065044,-0.9707204246162334,-1.0092339749233372,-1.0475444875853601,-1.035747874669226,-1.0616760994449732,-0.9579121813166251
9.130434782608695,-0.013896752194703503,0.23783925753784357,-0.0031203774699182308,-0.02556582130907088,0.21792586180950596,-0.062155802773625,-0.9736648152126534,-1.0148822280920933,-1.0533305140828646,-1.0416800305654896,-1.0661475746509708,-0.9606503043594231
9.230769230769232,0.019356857565220528,0.195245127061739,-0.012545420084855739,-0.12402149554384372,0.17685079084579877,-0.05485395946423571,-0.9755439194274331,-1.0196660889427014,-1.0556511565944169,-1.0428193997058186,-1.0703480974898358,-0.9617540362136524
9.331103678929766,0.058884239944092684,0.15573995497660087,0.039688280692698946,-0.17094176696536784,0.1340892845680086,-0.043799465167367706,-0.9760257307802596,-1.0231877388747734,-1.0564619348879414,-1.042018670783553,-1.0732675596559424,-0.9616445877519053
9.431438127090301,0.09265860088033792,0.12049250864415717,0.12106866912239271,-0.16875813735831813,0.09996106630818917,-0.03564193603863577,-0.974872840061568,-1.0250598907035346,-1.0565285182937185,-1.0418356943361033,-1.0741823571056572,-0.9606116767052384
9.531772575250836,0.10985103953378722,0.08794673601609529,0.18803740050639528,-0.13686573037635497,0.08122319887461131,-0.03619810178715189,-0.9721903555231838,-1.025047556016905,-1.0559861138423592,-1.0422087400066418,-1.0728041485023787,-0.9587292286011015
9.632107023411372,0.102547091820707,0.05356619919666312,0.20027251125654683,-0.10414289748082196,0.07710774303736727,-0.04975989844333564,-0.968311442777355,-1.023116387277462,-1.054732825350819,-1.0414082067421153,-1.069183279244428,-0.9557937912154147
9.732441471571907,0.06692824312152997,0.010574626321611788,0.13512547874849484,-0.09857152390654375,0.07848681197330155,-0.07862871217088853,-0.9634316809381618,-1.0192304144208617,-1.0517869786220542,-1.0382247473327904,-1.0635757644833375,-0.9513359294657989
9.832775919732441,0.0038126033531241067,-0.04711844731008195,-0.0028270674006055166,-0.13676214459608768,0.07108672151669984,-0.12281761318406313,-0.957290697395998,-1.0131123577085834,-1.044968657426846,-1.0324490376184878,-1.0563168204100557,-0.9447380779722673
9.933110367892978,-0.08147578919611895,-0.12032651995542094,-0.18192364445877424,-0.21671553525162332,0.041641471634943916,-0.17993689179889566,-0.949182767174818,-1.0043384789198657,-1.0325637997082968,-1.0237125075807607,-1.0475588270031,-0.9354474149857586
10.033444816053512,-0.17984740829909723,-0.20217281163946302,-0.3550373927017631,-0.3180592763278662,-0.015777767211401804,-0.24534214806532406,-0.9383730528162164,-0.9928266681543713,-1.0159452866845786,-1.011310485558839,-1.0369945837841408,-0.9232236049597208
10.133779264214047,-0.27970567264946716,-0.28129516251230446,-0.4787852258728333,-0.41114696643109566,-0.09672351468384313,-0.31263820487787497,-0.9247265830574218,-0.9792518585178818,-0.999938101017669,-0.9959670220520228,-1.0240222860591155,-0.9083278141993674
10.234113712374581,-0.36865976703520953,-0.34889394075481506,-0.5314728454135439,-0.47065190503220805,-0.18886227867030222,-0.37458214106245113,-0.9091761026921317,-0.9648278237712119,-0.9897215855486591,-0.9810669042236758,-1.0084381328044647,-0.8915551564497503
10.334448160535118,-0.4355620367157011,-0.40363800001821426,-0.520755760383042,-0.48619135245245076,-0.27879265760535377,-0.42431083003819403,-0.8936804360963384,-0.9506074576049993,-0.9871748818976165,-0.9709739280814784,-0.9909687857841972,-0.8740574152722397
10.434782608695652,-0.47254414261866967,-0.45032620077894514,-0.4772922681985492,-0.4649043611684318,-0.35857714665150087,-0.45667880548858764,-0.8805796932235654,-0.9371103200864284,-0.990153079471824,-0.9677263220385107,-0.972980990114107,-0.8569946122865998
10.535117056856187,-0.47659278620824747,-0.49411583492265176,-0.43828160519084164,-0.4262689297721153,-0.4276617380008623,-0.4693985277626361,-0.8716091669943561,-0.9246422077068547,-0.9946393453506157,-0.9695529452904962,-0.9556462811973476,-0.8411414386531333
10.635451505016723,-0.45027091565750427,-0.5355132815350092,-0.4299699282778822,-0.39303883128469036,-0.4898883213003442,-0.46366298781271403,-0.867060050839571,-0.9138075314464019,-0.9972414207057966,-0.9726069188180865,-0.9394295107276953,-0.8265983209176749
10.735785953177258,-0.40138945889268235,-0.5693781546935701,-0.45798189887945345,-0.3822865105172211,-0.54867651189022,-0.4440368691472912,-0.8655085138926306,-0.9056196241925374,-0.9964576999343054,-0.9738906867656629,-0.9243260139314763,-0.8127066533773762
10.836120401337793,-0.3416705927110034,-0.587683013240503,-0.5095827049824132,-0.39979709709349,-0.6035569037014694,-0.4176286715111583,-0.8642130442070202,-0.901086696377261,-0.9926383252066696,-0.9725265457060589,-0.9104641703781392,-0.7981794117564194
10.936454849498329,-0.28465974209522604,-0.5843639323322346,-0.565384205542789,-0.4404671328634018,-0.6497011989957207,-0.39276973387704944,-0.8599210410740167,-0.9005133331853996,-0.9868505105528502,-0.9687724868907308,-0.8983928548247051,-0.7813807689124912
11.036789297658864,-0.24328860200303545,-0.560197836493284,-0.6122945350213319,-0.49411191773595187,-0.680517000802145,-0.3774818769381513,-0.8496653786231554,-0.9029508366697239,-0.9793149947182128,-0.9625600005501427,-0.8887573053971969,-0.760658034081683
11.137123745819398,-0.22755700220193528,-0.5247943359179287,-0.648509014724732,-0.5512588857361714,-0.6917355354252991,-0.3779724261141807,-0.8312504871824699,-0.9062492909398936,-0.9688618248318368,-0.9533256405968179,-0.8816759567736646,-0.7346521942560023
11.237458193979933,-0.24280927468241895,-0.4934467480434695,-0.6776974945983664,-0.6038697121192431,-0.6844368693226589,-0.3974182253244802,-0.8034021294117744,-0.9077926324245847,-0.9541014838002081,-0.941042304531741,-0.8763932748447687,-0.702559586474088
11.33779264214047,-0.288990468991485,-0.4800613135052741,-0.699088518202062,-0.6425941509516082,-0.6652217677626573,-0.43536629007208727,-0.7657657200679702,-0.9054842347838594,-0.9350451690207916,-0.9269709534488841,-0.8715044225304369,-0.6643393578384739
11.438127090301004,-0.36102357539854474,-0.4906682640276717,-0.7039114668286053,-0.6566498663062018,-0.6434982090179017,-0.4879975088679301,-0.7189434927402201,-0.8984694876953184,-0.9133311594690802,-0.9130980685213227,-0.8655494419614137,-0.6208368237930247
11.538461538461538,-0.45012940421911196,-0.5214700220344868,-0.6826517455356318,-0.6391535863905375,-0.6271701317259804,-0.549220401234732,-0.6645998847280824,-0.8873489036399527,-0.890655339053251,-0.9006445561614672,-0.8575307723879807,-0.5737546150949229
